policyID,eq_site_limit,hu_site_limit,fl_site_limit,tiv_2011,eq_site_deductible
150695,90000,90000,90000,90000,4500
136639,90000,90000,90000,90000,4500
409110,81000,81000,81000,81000,4050
192734,75836.7,75836.7,75836.7,75836.7,0
213965,64431.9,64431.9,64431.9,64431.9,0
175712,55800,55800,55800,55800,2790
792352,45000,45000,45000,45000,2250
508383,41870.7,41870.7,41870.7,41870.7,0
384541,41596.2,41596.2,41596.2,41596.2,0
429765,37264.5,37264.5,37264.5,37264.5,0
927093,27966.6,27966.6,27966.6,27966.6,0
568351,25836.3,25836.3,25836.3,25836.3,0
933877,24750,24750,24750,24750,1237.5
496063,22500,22500,22500,22500,1125
655348,18058.5,18058.5,18058.5,18058.5,0
348597,18000,18000,18000,18000,900
495893,15750,15750,15750,15750,787.5
847597,15750,15750,15750,15750,787.5
864557,11250,11250,11250,11250,562.5
845076,13500,13500,13500,13500,675
980284,4500,4500,4500,4500,225
324184,2427.3,2427.3,2427.3,2427.3,0
476767,1184742,1184742,1184742,1184742,0
143683,0,1496648.7,0,1496648.7,0
485593,498715.2,498715.2,0,498715.2,0
843782,260469.9,260469.9,0,260469.9,0
170059,235075.5,235075.5,0,235075.5,0
949433,410661.9,410661.9,0,410661.9,0
189445,0,1090008.83,0,1090008.83,0
333257,0,1090008.83,0,1090008.83,0
131897,0,284733.9,284733.9,284733.9,0
425036,0,2635227.16,0,2635227.16,0
935528,0,1219664.88,0,1219664.88,0
139043,0,8597356.2,0,8597356.2,0
379733,0,7588936.62,0,7588936.62,0
849713,0,140900.15,0,140900.15,0
585502,0,6676668.66,0,6676668.66,0
313666,0,3128778.8,0,3128778.8,0
911305,497250,497250,497250,497250,0
874250,0,20970000,0,20970000,0
198729,0,35100000,0,35100000,0
847197,1000158.3,1000158.3,1000158.3,1000158.3,0
909904,813498.3,813498.3,813498.3,813498.3,0
282398,0,302387.97,0,302387.97,0
927909,0,1827166.91,0,1827166.91,0
297758,0,5123223.26,0,5123223.26,0
945725,0,948765.34,0,948765.34,0
536578,0,74719.94,0,74719.94,0
621542,0,3322012.97,0,3322012.97,0
864793,0,6178983.26,0,6178983.26,0
327703,0,23483.41,0,23483.41,0
738926,0,539100.88,0,539100.88,0
404619,0,539100.88,0,539100.88,0
599474,0,1398934.69,0,1398934.69,0
725129,0,62734.66,0,62734.66,0
407406,0,963321.93,0,963321.93,0
396460,0,6159227.54,0,6159227.54,0
519215,0,74719.94,0,74719.94,0
287969,0,3684760.49,0,3684760.49,0
880576,0,392174.94,0,392174.94,0
133645,0,2345971.69,0,2345971.69,0
131923,0,3094355.74,0,3094355.74,0
970783,0,572370.71,0,572370.71,0
555598,0,4788.46,0,4788.46,0
709029,0,974152.49,0,974152.49,0
114660,0,646317.51,0,646317.51,0
337714,0,2632531.14,0,2632531.14,0
591770,0,43740000,0,43740000,0
669487,21060000,21060000,21060000,21060000,0
128750,0,969187.11,0,969187.11,0
984571,0,41523.76,0,41523.76,0
280520,0,13467.17,0,13467.17,0
909440,0,28561.62,0,28561.62,0
445172,0,197787.79,0,197787.79,0
704196,0,340045.96,0,340045.96,0
491976,0,86975.45,0,86975.45,0
223478,0,61023.1,0,61023.1,0
731592,0,12344.9,0,12344.9,0
422969,1463490,1463490,1463490,1463490,0
574892,1376100,1376100,1376100,1376100,0
304932,0,0,0,15210000,0
394786,0,0,0,267300000,0
710436,0,0,0,1346916.05,0
892367,850122,850122,850122,850122,42506.1
467880,129923.1,129923.1,129923.1,129923.1,0
686786,67500,67500,67500,67500,3375
550835,58981.5,58981.5,58981.5,58981.5,0
773685,54000,54000,54000,54000,2700
140492,13926.6,13926.6,13926.6,13926.6,0
495750,8897400,8897400,8897400,8897400,177948
895914,0,2275380.11,0,2275380.11,0
235605,0,1205082.54,0,1205082.54,0
840808,0,6586.65,0,6586.65,0
339551,0,52776.63,0,52776.63,0
584756,0,58963.69,0,58963.69,0
863470,1643625,1643625,1643625,1643625,0
228753,0,2663415.05,0,2663415.05,0
174369,0,5730032.64,0,5730032.64,0
986160,0,92417.29,0,92417.29,0
551119,799418.7,799418.7,799418.7,799418.7,0
842253,423292.5,423292.5,423292.5,423292.5,0
831288,63000,63000,63000,63000,3150
125296,214636.5,214636.5,0,214636.5,0
795767,363288.6,363288.6,0,363288.6,0
664185,0,696339.75,0,696339.75,0
348389,0,259308,0,259308,0
170182,0,1022581.65,0,1022581.65,0
402715,0,231364.13,0,231364.13,0
837488,0,67387.61,0,67387.61,0
906219,0,1118313.43,0,1118313.43,0
180083,0,7540192.2,0,7540192.2,0
367923,0,327953.03,0,327953.03,0
442762,0,332445.54,0,332445.54,0
342554,0,561242.52,0,561242.52,0
428376,0,31756.81,0,31756.81,0
170684,0,70917.44,0,70917.44,0
480189,2610,2610,2610,2610,0
806689,0,101712.6,0,101712.6,0
195895,126655.2,126655.2,126655.2,126655.2,0
425241,0,23400.99,0,23400.99,0
186799,0,81852.59,0,81852.59,0
221684,0,78766.58,0,78766.58,0
878539,0,198800.69,0,198800.69,0
182419,0,5106419.35,0,5106419.35,0
524440,0,41165.75,0,41165.75,0
389363,0,2223396.74,0,2223396.74,0
569999,0,1643735.74,0,1643735.74,0
723100,0,37314.48,0,37314.48,0
199152,0,937838.68,0,937838.68,0
709898,0,412124.49,0,412124.49,0
206584,0,234257.38,0,234257.38,0
675132,0,160028.52,0,160028.52,0
554752,0,5159589.91,0,5159589.91,0
814357,0,9394.72,0,9394.72,0
404882,0,9360000,0,9360000,0
155828,0,8703324.93,0,8703324.93,0
166214,0,15120000,0,15120000,0
160019,0,400272.34,0,400272.34,0
415652,0,830830.07,0,830830.07,0
653325,0,17575.19,0,17575.19,0
551113,0,1181256.31,0,1181256.31,0
766852,0,167293.06,0,167293.06,0
738095,0,707969.37,0,707969.37,0
609341,299322,299322,299322,299322,0
825490,8667332.1,8667332.1,8667332.1,8667332.1,0
174260,3798234,3798234,3798234,3798234,189911.7
212889,2268000,2268000,2268000,2268000,113400
411014,1232803.8,1232803.8,1232803.8,1232803.8,0
977868,1165927.5,1165927.5,1165927.5,1165927.5,0
267942,1045974.6,1045974.6,1045974.6,1045974.6,0
857378,1032340.5,1032340.5,1032340.5,1032340.5,0
138900,527532.3,527532.3,527532.3,527532.3,0
235001,292500,292500,292500,292500,14625
308764,225135,225135,225135,225135,0
208202,225135,225135,225135,225135,0
891700,225135,225135,225135,225135,0
113792,225135,225135,225135,225135,0
291449,225135,225135,225135,225135,0
952152,225135,225135,225135,225135,0
370705,225135,225135,225135,225135,0
613949,225135,225135,225135,225135,0
884211,225135,225135,225135,225135,0
788131,225135,225135,225135,225135,0
104813,191372.4,191372.4,191372.4,191372.4,0
112716,191372.4,191372.4,191372.4,191372.4,0
847068,191372.4,191372.4,191372.4,191372.4,0
881849,118654.2,118654.2,118654.2,118654.2,0
735386,118654.2,118654.2,118654.2,118654.2,0
806882,118654.2,118654.2,118654.2,118654.2,0
869739,118654.2,118654.2,118654.2,118654.2,0
886380,97390.8,97390.8,97390.8,97390.8,0
394919,65413.8,65413.8,65413.8,65413.8,0
149299,60706.8,60706.8,60706.8,60706.8,0
480716,330080.4,330080.4,0,330080.4,0
867516,0,724506.9,0,724506.9,0
744539,0,1147018.54,0,1147018.54,0
527704,0,9990000,0,9990000,0
368692,0,15840000,0,15840000,0
381790,0,2389259.05,0,2389259.05,0
629046,0,71195.1,0,71195.1,0
843475,0,76854.8,0,76854.8,0
131298,0,672299.9,0,672299.9,0
128834,0,324451.47,0,324451.47,0
174059,0,23760000,0,23760000,0
730335,0,224099.97,0,224099.97,0
915935,0,34656.49,0,34656.49,0
699160,0,3044005.25,0,3044005.25,0
115782,0,4039426.16,0,4039426.16,0
616761,0,369203.78,0,369203.78,0
316449,3427016.4,3427016.4,3427016.4,3427016.4,0
993490,0,25290000,0,25290000,0
319016,7701120,7701120,7701120,7701120,0
918796,1511820,1511820,1511820,1511820,0
588805,264960,264960,264960,264960,0
581736,211005,211005,211005,211005,0
623179,169920,169920,169920,169920,0
579807,0,39760.38,0,39760.38,0
448150,0,39760.38,0,39760.38,0
783929,5868609.3,5868609.3,5868609.3,5868609.3,0
259754,286443,286443,286443,286443,0
728681,63768.6,63768.6,63768.6,63768.6,0
562614,0,1433333.86,0,1433333.86,0
421728,6575364,6575364,6575364,6575364,0
660605,0,4368090.63,0,4368090.63,0
548786,0,2859713.1,0,2859713.1,0
313415,0,1969994.12,0,1969994.12,0
881619,0,24570000,0,24570000,0
633231,0,774797.07,0,774797.07,0
315729,0,3808041.74,0,3808041.74,0
880715,0,101655.03,0,101655.03,0
388469,0,1358502.12,0,1358502.12,0
894265,0,1269046.37,0,1269046.37,0
228124,0,1269046.37,0,1269046.37,0
261556,0,1269046.37,0,1269046.37,0
333265,0,1269046.37,0,1269046.37,0
304229,0,1269046.37,0,1269046.37,0
436435,0,1269046.37,0,1269046.37,0
137691,0,1269046.37,0,1269046.37,0
304532,0,1269046.37,0,1269046.37,0
302588,0,1269046.37,0,1269046.37,0
198435,0,1269046.37,0,1269046.37,0
663256,0,1269046.37,0,1269046.37,0
240634,0,1269046.37,0,1269046.37,0
155676,0,1269046.37,0,1269046.37,0
165718,0,1269046.37,0,1269046.37,0
222480,0,837254.57,0,837254.57,0
953713,0,837254.57,0,837254.57,0
404065,0,837254.57,0,837254.57,0
926832,0,837254.57,0,837254.57,0
872951,0,837254.57,0,837254.57,0
264272,0,837254.57,0,837254.57,0
203631,0,1139252.58,0,1139252.58,0
373543,0,1139252.58,0,1139252.58,0
299748,0,1139252.58,0,1139252.58,0
859127,0,1139252.58,0,1139252.58,0
478681,0,1139252.58,0,1139252.58,0
184040,0,1139252.58,0,1139252.58,0
336646,0,1139252.58,0,1139252.58,0
755884,0,1139252.58,0,1139252.58,0
882652,0,1139252.58,0,1139252.58,0
309143,0,1139252.58,0,1139252.58,0
463522,0,2324380.61,0,2324380.61,0
275930,0,2324380.61,0,2324380.61,0
534958,0,2323287.25,0,2323287.25,0
167439,0,2323287.25,0,2323287.25,0
227490,0,2323287.25,0,2323287.25,0
385333,0,2323287.25,0,2323287.25,0
911303,0,2323287.25,0,2323287.25,0
830731,1411671.6,1411671.6,1411671.6,1411671.6,0
674792,0,1722600,0,1722600,0
499740,0,692100,0,692100,0
200064,202500,202500,202500,202500,10125
820514,54000,54000,54000,54000,2700
278950,31404.6,31404.6,31404.6,31404.6,0
627059,12780000,12780000,12780000,12780000,0
617408,475767.9,475767.9,0,475767.9,0
988276,617128.2,617128.2,0,617128.2,0
116833,67500,67500,67500,67500,1350
725634,0,1002377.14,0,1002377.14,0
742648,0,8282939.4,0,8282939.4,0
240515,0,1259590.12,0,1259590.12,0
116259,0,810631.24,0,810631.24,0
843330,440770.5,440770.5,440770.5,440770.5,0
123273,0,1859838.71,0,1859838.71,0
831264,0,11070000,0,11070000,0
868605,0,63181.08,0,63181.08,0
268906,0,560249.91,0,560249.91,0
380334,0,19800000,0,19800000,0
934958,1562177.7,0,0,1562177.7,0
992407,324000,0,0,324000,0
486587,0,2105450.82,0,2105450.82,0
142263,0,341199.54,0,341199.54,0
217681,0,2700931.86,0,2700931.86,0
644981,0,83219.4,0,83219.4,0
780382,0,1253621.39,0,1253621.39,0
473524,0,18720000,0,18720000,0
689199,0,2153689.99,0,2153689.99,0
220958,0,1323296.58,0,1323296.58,0
433139,74830.5,74830.5,74830.5,74830.5,0
941788,0,218320.48,0,218320.48,0
416707,5531544,5531544,5531544,5531544,276577.2
320233,1814139,1814139,1814139,1814139,0
466224,1448118.9,1448118.9,1448118.9,1448118.9,0
305378,960063.3,960063.3,960063.3,960063.3,0
539084,511443,511443,511443,511443,0
335467,27548.1,27548.1,27548.1,27548.1,0
181083,1188900,1188900,1188900,1188900,0
698079,1073771.1,1073771.1,0,1073771.1,0
180614,667126.8,667126.8,0,667126.8,0
204556,593151.3,593151.3,0,593151.3,0
973884,431046,431046,0,431046,0
895772,0,84150000,0,84150000,0
717679,0,1637326.06,0,1637326.06,0
540677,17280000,17280000,17280000,17280000,0
363763,0,841397.73,0,841397.73,0
350498,0,1006002.5,0,1006002.5,0
262713,0,941395.05,0,941395.05,0
159870,3046143.6,3046143.6,3046143.6,3046143.6,0
445055,0,5552095.95,0,5552095.95,0
723024,0,1229021.91,0,1229021.91,0
797748,0,2620124.9,0,2620124.9,0
630207,0,773321.85,0,773321.85,0
266144,0,582059.39,0,582059.39,0
272441,44294.4,44294.4,44294.4,44294.4,0
957719,0,10260000,0,10260000,0
569268,0,26820000,0,26820000,0
251913,0,3405472.3,0,3405472.3,0
700988,1130724,1130724,1130724,1130724,0
795157,855798.3,855798.3,855798.3,855798.3,0
759460,49140000,49140000,49140000,49140000,0
723499,0,103648.56,0,103648.56,0
714849,0,1293842.11,0,1293842.11,0
613160,0,23104.32,0,23104.32,0
808910,0,198355.34,0,198355.34,0
815129,0,379086.48,0,379086.48,0
183147,0,106742.77,0,106742.77,0
739321,0,4039759.03,0,4039759.03,0
845871,310902.3,310902.3,310902.3,310902.3,0
550038,3268197.9,3268197.9,3268197.9,3268197.9,0
664867,338326.2,338326.2,338326.2,338326.2,0
950814,265883.4,265883.4,265883.4,265883.4,0
194694,229217.4,229217.4,229217.4,229217.4,0
486273,174204,174204,174204,174204,0
505684,1893069,1893069,1893069,1893069,0
414788,4522980.6,4522980.6,4522980.6,4522980.6,0
672944,2700000,2700000,2700000,2700000,0
830207,0,75822.12,0,75822.12,0
366572,225000,225000,225000,225000,0
691641,4565250,4565250,4565250,4565250,0
970488,727650,727650,727650,727650,0
620775,8458200,8458200,8458200,8458200,0
980091,0,3828158.29,0,3828158.29,0
187130,9000000,9000000,9000000,9000000,450000
839651,9000000,9000000,9000000,9000000,450000
157302,9000000,9000000,9000000,9000000,450000
163304,5349277.8,5349277.8,5349277.8,5349277.8,0
956306,4533774.3,4533774.3,4533774.3,4533774.3,0
510351,3520074.6,3520074.6,3520074.6,3520074.6,0
537990,3150000,3150000,3150000,3150000,157500
946223,2466668.7,2466668.7,2466668.7,2466668.7,0
822573,990000,990000,990000,990000,49500
639060,915881.4,915881.4,915881.4,915881.4,0
901388,722575.8,722575.8,722575.8,722575.8,0
987499,468900,468900,468900,468900,23445
361448,445500,445500,445500,445500,22275
114034,427901.4,427901.4,427901.4,427901.4,0
562725,381924,381924,381924,381924,19096.2
711155,156501,156501,156501,156501,0
764360,148500,148500,148500,148500,7425
406477,144000,144000,144000,144000,7200
876774,137432.7,137432.7,137432.7,137432.7,0
513160,126000,126000,126000,126000,6300
522283,94932.9,94932.9,94932.9,94932.9,0
683932,90000,90000,90000,90000,4500
789840,90000,90000,90000,90000,4500
705817,73735.2,73735.2,73735.2,73735.2,0
153838,40500,40500,40500,40500,2025
898902,36645.3,36645.3,36645.3,36645.3,0
803957,16200,16200,16200,16200,810
206326,2700,2700,2700,2700,135
832174,256399.2,256399.2,0,256399.2,0
468380,492647.4,492647.4,0,492647.4,0
349069,339896.7,339896.7,0,339896.7,0
999013,0,259578,0,259578,0
127121,0,828619.61,0,828619.61,0
193256,246559.5,246559.5,246559.5,246559.5,0
651006,0,28530000,0,28530000,0
109643,671130.9,671130.9,671130.9,671130.9,0
192624,7922893.5,7922893.5,7922893.5,7922893.5,0
726810,0,433560.41,0,433560.41,0
979128,0,448199.93,0,448199.93,0
152877,0,6794435.98,0,6794435.98,0
291684,0,784349.88,0,784349.88,0
483607,0,225000,0,225000,0
759545,0,193253.94,0,193253.94,0
815157,0,2828534.94,0,2828534.94,0
695521,44540.1,44540.1,44540.1,44540.1,0
797336,9000,9000,9000,9000,450
567322,98991,98991,0,98991,0
615735,165021.3,165021.3,0,165021.3,0
632376,1025623.8,1025623.8,1025623.8,1025623.8,0
324054,492290.1,492290.1,492290.1,492290.1,0
677169,0,6992348.64,0,6992348.64,0
833956,0,235856.63,0,235856.63,0
672714,0,2229246.31,0,2229246.31,0
370563,0,678689.5,0,678689.5,0
144030,0,988351.61,0,988351.61,0
585009,0,953053.34,0,953053.34,0
578264,0,6425889.93,0,6425889.93,0
663405,0,3255784.23,0,3255784.23,0
861696,0,693129.7,0,693129.7,0
375165,0,1079003.99,0,1079003.99,0
346781,0,4864262.3,0,4864262.3,0
461409,0,92154.59,0,92154.59,0
410277,0,51080.96,0,51080.96,0
203126,0,408754.33,0,408754.33,0
233160,0,138890.26,0,138890.26,0
490555,0,150557.31,0,150557.31,0
736261,0,356670.06,0,356670.06,0
250202,0,1129604.64,0,1129604.64,0
731093,0,141111.22,0,141111.22,0
765364,0,141111.22,0,141111.22,0
852113,0,529866.8,0,529866.8,0
286104,0,119260.74,0,119260.74,0
298563,0,416671.9,0,416671.9,0
260752,0,173613.1,0,173613.1,0
183298,0,968067.09,0,968067.09,0
943570,0,39343.21,0,39343.21,0
358776,0,36458.99,0,36458.99,0
679069,0,246946.32,0,246946.32,0
109707,0,48696.15,0,48696.15,0
441091,0,29854.46,0,29854.46,0
412973,0,216113.24,0,216113.24,0
615654,0,216113.24,0,216113.24,0
453688,0,138890.26,0,138890.26,0
349770,0,72916.85,0,72916.85,0
377756,0,72916.85,0,72916.85,0
417525,0,72916.85,0,72916.85,0
772202,0,72916.85,0,72916.85,0
465667,0,72916.85,0,72916.85,0
661043,0,138890.26,0,138890.26,0
920045,0,72916.85,0,72916.85,0
477675,0,138890.26,0,138890.26,0
601213,0,72916.85,0,72916.85,0
547436,0,180866.3,0,180866.3,0
897493,0,319754.31,0,319754.31,0
882370,0,143828.22,0,143828.22,0
434296,0,308642.78,0,308642.78,0
883174,0,350922.95,0,350922.95,0
329928,0,182310.65,0,182310.65,0
136230,0,632090.46,0,632090.46,0
664275,0,134671.67,0,134671.67,0
685451,425970,425970,425970,425970,0
428317,229720.5,229720.5,229720.5,229720.5,0
879452,152190,152190,152190,152190,0
843590,1620,1620,1620,1620,0
960403,990,990,990,990,0
783331,243000,0,243000,243000,0
390128,1984554,1984554,1984554,1984554,99227.7
326597,852115.5,852115.5,852115.5,852115.5,0
188436,477405,477405,477405,477405,0
638406,428230.8,428230.8,428230.8,428230.8,0
944151,37508.4,37508.4,37508.4,37508.4,0
683199,290148.3,290148.3,0,290148.3,0
341581,53550000,53550000,0,53550000,0
787309,0,242571.44,0,242571.44,0
214455,0,171487.53,0,171487.53,0
464070,0,1075077.54,0,1075077.54,0
855730,0,175840.81,0,175840.81,0
759731,0,97396.45,0,97396.45,0
589870,0,295504.71,0,295504.71,0
432375,0,1944849.6,0,1944849.6,0
578973,0,7356000.23,0,7356000.23,0
391029,0,3564319.06,0,3564319.06,0
907351,0,740083.22,0,740083.22,0
105458,0,78560.69,0,78560.69,0
211451,0,554350.8,0,554350.8,0
676919,0,5985.58,0,5985.58,0
347245,0,4234027.7,0,4234027.7,0
812648,0,65462.25,0,65462.25,0
476147,0,4429612.22,0,4429612.22,0
438149,0,138890.26,0,138890.26,0
542924,1054620,1054620,1054620,1054620,0
195831,922957.2,922957.2,922957.2,922957.2,0
580920,247230,247230,247230,247230,0
723477,230050.8,230050.8,230050.8,230050.8,0
887972,200700,200700,200700,200700,0
474175,151580.7,151580.7,151580.7,151580.7,0
984784,97200,97200,97200,97200,0
566817,0,13869.9,0,13869.9,0
359328,0,7397.28,0,7397.28,0
426751,0,7397.28,0,7397.28,0
270239,0,15719.22,0,15719.22,0
450743,0,11095.92,0,11095.92,0
999632,0,1327811.76,0,1327811.76,0
350388,0,48082.32,0,48082.32,0
693037,0,5547.96,0,5547.96,0
736290,0,231165,0,231165,0
794128,0,1427675.04,0,1427675.04,0
111872,0,750823.92,0,750823.92,0
423738,0,317158.38,0,317158.38,0
877648,0,10080000,0,10080000,0
345252,857898.9,857898.9,857898.9,857898.9,0
642732,729607.5,729607.5,729607.5,729607.5,0
943574,337500,337500,337500,337500,16875
406247,386531.1,386531.1,0,386531.1,0
951711,0,757621.58,0,757621.58,0
445869,0,1024187.12,0,1024187.12,0
486064,0,5808357,0,5808357,0
644345,0,15300000,0,15300000,0
502937,0,4986172.83,0,4986172.83,0
832302,6543900,6543900,6543900,6543900,0
622536,0,2063695.17,0,2063695.17,0
502695,0,1372018.24,0,1372018.24,0
312241,0,568327.6,0,568327.6,0
810868,508832.1,508832.1,508832.1,508832.1,0
234425,183600,183600,183600,183600,0
158604,0,141193.09,0,141193.09,0
877366,0,485190.79,0,485190.79,0
331156,0,5004011.37,0,5004011.37,0
876930,0,1786734.34,0,1786734.34,0
644610,0,329878.39,0,329878.39,0
438553,0,1216827.7,0,1216827.7,0
918032,0,709174.37,0,709174.37,0
231140,0,526906.93,0,526906.93,0
782881,0,953053.34,0,953053.34,0
351475,0,224099.97,0,224099.97,0
138777,0,302271.59,0,302271.59,0
698487,0,302271.59,0,302271.59,0
113468,0,74071.5,0,74071.5,0
313308,0,3990.38,0,3990.38,0
702406,0,32580000,0,32580000,0
355722,4378361.4,4378361.4,4378361.4,4378361.4,0
479223,0,1552021.18,0,1552021.18,0
972733,0,1552021.18,0,1552021.18,0
917349,0,1552021.18,0,1552021.18,0
969618,0,1552021.18,0,1552021.18,0
613229,6089310,6089310,6089310,6089310,0
143012,0,17100000,0,17100000,0
958482,0,6472.62,0,6472.62,0
868447,0,631425.53,0,631425.53,0
643165,4250286.9,4250286.9,4250286.9,4250286.9,0
853539,138571.2,138571.2,138571.2,138571.2,0
346970,592632.9,592632.9,0,592632.9,0
575060,0,990895.05,0,990895.05,0
716249,0,1321721.39,0,1321721.39,0
875356,0,4471917.09,0,4471917.09,0
227315,0,1256618.48,0,1256618.48,0
526994,0,461284.23,0,461284.23,0
104020,0,266025.6,0,266025.6,0
944627,0,731636.91,0,731636.91,0
140313,0,359400.59,0,359400.59,0
825027,0,560249.91,0,560249.91,0
881035,0,96891.51,0,96891.51,0
146667,0,455651.97,0,455651.97,0
484077,0,33668.87,0,33668.87,0
806729,0,36661.65,0,36661.65,0
679130,0,102128.89,0,102128.89,0
124498,0,13467.55,0,13467.55,0
353260,0,96891.51,0,96891.51,0
295727,0,28260000,0,28260000,0
935739,0,1932399.98,0,1932399.98,0
